date_period,ad_id,campaign_name,adset_id,adset_name,spend
2022-10-18T01:00:00,23849658744500409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,1.26
2022-10-18T01:00:00,23851554756510409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,11.5
2022-10-18T01:00:00,23851322234230507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,1.8
2022-10-18T01:00:00,23851322234240507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,17.62
2022-10-18T01:00:00,23851577204770409,MY_EN_Acq_Conv_Interest_targeting_221017_Android_Learn-Investment,23851577191760409,MY_EN_Acq_Conv_Interest_targeting_221017_Android_Learn-Investment,2.66
2022-10-18T01:00:00,23851577235560409,MY_EN_Acq_Conv_Interest_targeting_221017_Android_Learn-Investment,23851577191760409,MY_EN_Acq_Conv_Interest_targeting_221017_Android_Learn-Investment,7.01
2022-10-18T01:00:00,23851993950390282,VN_VI_Regional_Req_webinar2_221003,23851993950380282,VN_VI_Regional_Req_webinar2_221003,20.33
2022-10-18T01:00:00,23851322234260507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,17.43
2022-10-18T01:00:00,23851575939350409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,23851575563530409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,1.01
2022-10-18T01:00:00,23851344192300507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,23851344192260507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,50.0
2022-10-18T01:00:00,23851224148460507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,0.0
2022-10-18T01:00:00,23851575882270409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,23851575563530409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,20.68
2022-10-17T01:00:00,23851575939350409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,23851575563530409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,1.16
2022-10-17T01:00:00,23851211991150330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,18.1
2022-10-17T01:00:00,23851577235560409,MY_EN_Acq_Conv_Interest_targeting_221017_Android_Learn-Investment,23851577191760409,MY_EN_Acq_Conv_Interest_targeting_221017_Android_Learn-Investment,31.89
2022-10-17T01:00:00,23851362128400507,ID_ID_App_Installs_ROAS_interest_targeting_221013_d2a_Android_UGC_ID_lidya,23851362128410507,ID_ID_App_Installs_ROAS_interest_targeting_221013_d2a_Android_UGC_ID_lidya,16.93
2022-10-17T01:00:00,23851211991160330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,15.28
2022-10-17T01:00:00,23851223467530507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,1.86
2022-10-17T01:00:00,23851364522060507,MY_EN_App_Installs_LAL_221014_d2a_iOS_UGC_Dani,23851364522070507,MY_EN_App_Installs_LAL_221014_d2a_iOS_UGC_Dani,59.48
2022-10-17T01:00:00,23851223943820507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,35.39
2022-10-17T01:00:00,23851577252120409,MY_EN_Acq_Conv_Interest_targeting_221017_iOS_Learn-Investment,23851577252100409,MY_EN_Acq_Conv_Interest_targeting_221017_iOS_Learn-Investment,15.14
2022-10-17T01:00:00,23851577204770409,MY_EN_Acq_Conv_Interest_targeting_221017_Android_Learn-Investment,23851577191760409,MY_EN_Acq_Conv_Interest_targeting_221017_Android_Learn-Investment,6.77
2022-10-17T01:00:00,23849658784800409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,0.99
2022-10-17T01:00:00,23851993950390282,VN_VI_Regional_Req_webinar2_221003,23851993950380282,VN_VI_Regional_Req_webinar2_221003,20.8
2022-10-17T01:00:00,23851344695570507,MY_EN_App_Installs_LAL_221012_d2a_Android_UGC_Dani,23851344695610507,MY_EN_App_Installs_LAL_221012_d2a_Android_UGC_Dani,44.35
2022-10-17T01:00:00,23851322234230507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,5.3
2022-10-17T01:00:00,23851575563490409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,23851575563530409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,6.47
2022-10-17T01:00:00,23849631585860409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,1.82
2022-10-17T01:00:00,23849631585890409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,1.11
2022-10-17T01:00:00,23851575882270409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,23851575563530409,MY_EN_ReT_VisitedNoAction_CompleteRegistration_221014,8.15
2022-10-17T01:00:00,23849658784780409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,0.69
2022-10-17T01:00:00,23851554756510409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,8.99
2022-10-17T01:00:00,23851322234240507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,75.07
2022-10-17T01:00:00,23851577252090409,MY_EN_Acq_Conv_Interest_targeting_221017_iOS_Learn-Investment,23851577252100409,MY_EN_Acq_Conv_Interest_targeting_221017_iOS_Learn-Investment,2.58
2022-10-17T01:00:00,23849658744490409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,1.56
2022-10-17T01:00:00,23851211991140330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,7.44
2022-10-17T01:00:00,23849658744480409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,7.63
2022-10-17T01:00:00,23849658744500409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,0.91
2022-10-17T01:00:00,23849658784790409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,2.33
2022-10-17T01:00:00,23851364856170507,ID_ID_App_Installs_interest_targeting_221014_d2a_iOS_UGC_ID,23851364856120507,ID_ID_App_Installs_interest_targeting_221014_d2a_iOS_UGC_ID,60.5
2022-10-17T01:00:00,23851322234260507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,50.82
2022-10-17T01:00:00,23851554879030409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,9.42
2022-10-17T01:00:00,23851344192300507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,23851344192260507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,50.43
2022-10-17T01:00:00,23851554865080409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,11.84
2022-10-17T01:00:00,23851577252110409,MY_EN_Acq_Conv_Interest_targeting_221017_iOS_Learn-Investment,23851577252100409,MY_EN_Acq_Conv_Interest_targeting_221017_iOS_Learn-Investment,23.69
2022-10-17T01:00:00,23849631585880409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,2.12
2022-10-17T01:00:00,23851362307870507,ID_ID_App_Installs_interest_targeting_221013_d2a_iOS_UGC_ID_lidya,23851362307740507,ID_ID_App_Installs_interest_targeting_221013_d2a_iOS_UGC_ID_lidya,20.33
2022-10-17T01:00:00,23851224148460507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,87.82
2022-10-16T01:00:00,23849631585880409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,2.2
2022-10-16T01:00:00,23851224148460507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,125.11
2022-10-16T01:00:00,23851211991160330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,15.22
2022-10-16T01:00:00,23851322234240507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,71.68
2022-10-16T01:00:00,23851344695570507,MY_EN_App_Installs_LAL_221012_d2a_Android_UGC_Dani,23851344695610507,MY_EN_App_Installs_LAL_221012_d2a_Android_UGC_Dani,49.54
2022-10-16T01:00:00,23851234927510507,MY_EN_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,23851234927490507,MY_EN_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,0.0
2022-10-16T01:00:00,23849658784780409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,0.56
2022-10-16T01:00:00,23851322234260507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,68.09
2022-10-16T01:00:00,23849658784790409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,2.34
2022-10-16T01:00:00,23851223943820507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,25.24
2022-10-16T01:00:00,23849631585860409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,1.88
2022-10-16T01:00:00,23851364522060507,MY_EN_App_Installs_LAL_221014_d2a_iOS_UGC_Dani,23851364522070507,MY_EN_App_Installs_LAL_221014_d2a_iOS_UGC_Dani,60.82
2022-10-16T01:00:00,23851362307870507,ID_ID_App_Installs_interest_targeting_221013_d2a_iOS_UGC_ID_lidya,23851362307740507,ID_ID_App_Installs_interest_targeting_221013_d2a_iOS_UGC_ID_lidya,60.86
2022-10-16T01:00:00,23851364856170507,ID_ID_App_Installs_interest_targeting_221014_d2a_iOS_UGC_ID,23851364856120507,ID_ID_App_Installs_interest_targeting_221014_d2a_iOS_UGC_ID,61.47
2022-10-16T01:00:00,23851211991150330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,17.93
2022-10-16T01:00:00,23851322234230507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,14.29
2022-10-16T01:00:00,23851554879030409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,9.32
2022-10-16T01:00:00,23851554756510409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,8.74
2022-10-16T01:00:00,23849658784800409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,0.5
2022-10-16T01:00:00,23851362128400507,ID_ID_App_Installs_ROAS_interest_targeting_221013_d2a_Android_UGC_ID_lidya,23851362128410507,ID_ID_App_Installs_ROAS_interest_targeting_221013_d2a_Android_UGC_ID_lidya,50.69
2022-10-16T01:00:00,23851211991140330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,7.66
2022-10-16T01:00:00,23849658744480409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,0.0
2022-10-16T01:00:00,23851344192300507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,23851344192260507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,51.97
2022-10-16T01:00:00,23849631585890409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,0.99
2022-10-16T01:00:00,23851554865080409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,12.59
2022-10-16T01:00:00,23851993950390282,VN_VI_Regional_Req_webinar2_221003,23851993950380282,VN_VI_Regional_Req_webinar2_221003,20.72
2022-10-16T01:00:00,23851223467530507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,0.87
2022-10-15T01:00:00,23849631585880409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,1.86
2022-10-15T01:00:00,23851362128400507,ID_ID_App_Installs_ROAS_interest_targeting_221013_d2a_Android_UGC_ID_lidya,23851362128410507,ID_ID_App_Installs_ROAS_interest_targeting_221013_d2a_Android_UGC_ID_lidya,58.01
2022-10-15T01:00:00,23851344695570507,MY_EN_App_Installs_LAL_221012_d2a_Android_UGC_Dani,23851344695610507,MY_EN_App_Installs_LAL_221012_d2a_Android_UGC_Dani,48.07
2022-10-15T01:00:00,23851554879030409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,9.8
2022-10-15T01:00:00,23849658784790409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,2.27
2022-10-15T01:00:00,23851344192300507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,23851344192260507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,49.9
2022-10-15T01:00:00,23849658784780409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,0.8
2022-10-15T01:00:00,23851223943820507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,13.94
2022-10-15T01:00:00,23851364522060507,MY_EN_App_Installs_LAL_221014_d2a_iOS_UGC_Dani,23851364522070507,MY_EN_App_Installs_LAL_221014_d2a_iOS_UGC_Dani,69.81
2022-10-15T01:00:00,23851322234260507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,69.95
2022-10-15T01:00:00,23851554756510409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,9.64
2022-10-15T01:00:00,23851211991150330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,15.24
2022-10-15T01:00:00,23851322234240507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,68.02
2022-10-15T01:00:00,23849658744480409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,3.48
2022-10-15T01:00:00,23849658744500409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,0.71
2022-10-15T01:00:00,23849631585860409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,2.07
2022-10-15T01:00:00,23851362307870507,ID_ID_App_Installs_interest_targeting_221013_d2a_iOS_UGC_ID_lidya,23851362307740507,ID_ID_App_Installs_interest_targeting_221013_d2a_iOS_UGC_ID_lidya,56.13
2022-10-15T01:00:00,23851364856170507,ID_ID_App_Installs_interest_targeting_221014_d2a_iOS_UGC_ID,23851364856120507,ID_ID_App_Installs_interest_targeting_221014_d2a_iOS_UGC_ID,69.78
2022-10-15T01:00:00,23851223467530507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,0.18
2022-10-15T01:00:00,23851554865080409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,12.73
2022-10-15T01:00:00,23851211991140330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,8.65
2022-10-15T01:00:00,23849631585890409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,0.92
2022-10-15T01:00:00,23849658744490409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,0.58
2022-10-15T01:00:00,23851322234230507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,12.15
2022-10-15T01:00:00,23849658784800409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,0.71
2022-10-15T01:00:00,23851211991160330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,14.16
2022-10-15T01:00:00,23851224148460507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,159.69
2022-10-15T01:00:00,23851993950390282,VN_VI_Regional_Req_webinar2_221003,23851993950380282,VN_VI_Regional_Req_webinar2_221003,18.8
2022-10-15T01:00:00,23851234969970507,MY_EN_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,23851234927490507,MY_EN_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,0.0
2022-10-14T01:00:00,23851344192300507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,23851344192260507,ID_ID_App_Installs_ROAS_interest_targeting_221012_d2a_Android_UGC_ID,49.68
2022-10-14T01:00:00,23851211991150330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,17.05
2022-10-14T01:00:00,23851554879030409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,3.09
2022-10-14T01:00:00,23851282534710507,TH_TH_App_Installs_ROAS_Interest_targeting_221004_d2a_Android_MinDeposit,23851282534730507,TH_TH_App_Installs_ROAS_Interest_targeting_221004_d2a_Android_MinDeposit,2.78
2022-10-14T01:00:00,23849631585880409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,2.05
2022-10-14T01:00:00,23851234561140507,TH_TH_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,23851234406670507,TH_TH_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,0.01
2022-10-14T01:00:00,23851282534750507,TH_TH_App_Installs_ROAS_Interest_targeting_221004_d2a_Android_MinDeposit,23851282534730507,TH_TH_App_Installs_ROAS_Interest_targeting_221004_d2a_Android_MinDeposit,1.32
2022-10-14T01:00:00,23851322234230507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,9.24
2022-10-14T01:00:00,23851224148460507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,125.28
2022-10-14T01:00:00,23851554865080409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,8.03
2022-10-14T01:00:00,23851234570530507,VN_VI_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,23851234570560507,VN_VI_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,0.0
2022-10-14T01:00:00,23851993950390282,VN_VI_Regional_Req_webinar2_221003,23851993950380282,VN_VI_Regional_Req_webinar2_221003,19.84
2022-10-14T01:00:00,23849658784790409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,2.61
2022-10-14T01:00:00,23851211991160330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,13.32
2022-10-14T01:00:00,23851223467530507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,0.66
2022-10-14T01:00:00,23851322234260507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,89.75
2022-10-14T01:00:00,23849631585890409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,1.4
2022-10-14T01:00:00,23849658784780409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,0.62
2022-10-14T01:00:00,23851211991140330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,23851211991170330,TH_TH_ReT_midyearpromo_VisitedNoAction_220902,9.15
2022-10-14T01:00:00,23851223943820507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,23851223467340507,MY_EN_App_Installs_ROAS_interest_targeting_220919_d2a_Android_MinDeposit,50.5
2022-10-14T01:00:00,23849631585860409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,1.36
2022-10-14T01:00:00,23851234555330507,TH_TH_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,23851234406670507,TH_TH_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,0.0
2022-10-14T01:00:00,23849658784800409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658784770409,GL_EN_ReT_CA_VisitedNoReg_7DayRetention_Reach_220225_ABO – Copy,0.67
2022-10-14T01:00:00,23851362307870507,ID_ID_App_Installs_interest_targeting_221013_d2a_iOS_UGC_ID_lidya,23851362307740507,ID_ID_App_Installs_interest_targeting_221013_d2a_iOS_UGC_ID_lidya,38.41
2022-10-14T01:00:00,23849658744480409,GL_EN_ReT_CA_VisitedNoReg_1Day/7dayRetention_Reach_220225_ABO,23849658744470409,GL_EN_ReT_CA_VisitedNoReg_1DayRetention_Reach_220225_ABO,0.0
2022-10-14T01:00:00,23851344695570507,MY_EN_App_Installs_LAL_221012_d2a_Android_UGC_Dani,23851344695610507,MY_EN_App_Installs_LAL_221012_d2a_Android_UGC_Dani,48.77
2022-10-14T01:00:00,23851314476380507,ID_ID_App_Installs_LAL_221008_d2a_Android_MinDeposit,23851314476370507,ID_ID_App_Installs_LAL_221008_d2a_Android_MinDeposit,0.0
2022-10-14T01:00:00,23851554756510409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,23851554756420409,ID_ID_ReT_VisitedNoAction_CompleteRegistration_221014,1.93
2022-10-14T01:00:00,23851322234240507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,23851322234270507,MY_EN_App_Installs_LAL_221009_d2a_Android_MinDeposit,55.28
2022-10-14T01:00:00,23851234988660507,MY_EN_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,23851234927490507,MY_EN_App_Installs_ROAS_LAL_220930_d2a_Android_MinDeposit,0.0
2022-10-13T01:00:00,23849631585860409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,23849631585870409,GL_EN_ReT_CA_VisitedNoReg_60DayRetention_220225_ABO,1.54
